action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,1145368,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '18.17', 'le': '0.33', 'lle': '2.84', 'sei': '4.53'}",,CHEMBL56879,,CHEMBL56879,5.64,0,http://www.openphacts.org/units/Nanomolar,96530,=,1,1,=,,IC50,nM,,2300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.3
,,1145369,[],CHEMBL676152,In vitro inhibition of HER1 autophosphorylation.,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '15.98', 'le': '0.29', 'lle': '2.16', 'sei': '3.98'}",,CHEMBL56879,,CHEMBL56879,4.96,0,http://www.openphacts.org/units/Nanomolar,96530,=,1,1,=,,IC50,nM,,11000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,11.0
,,1145371,[],CHEMBL701406,Inhibition of HER14 (human EGFR overexpressing) cell proliferation.,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccc([N+](=O)[O-])cc1,,,CHEMBL1125266,J Med Chem,1991.0,,,CHEMBL56879,,CHEMBL56879,,0,http://www.openphacts.org/units/Nanomolar,96530,<,1,1,<,,IC50,nM,,20000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,20.0
,,1145373,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '20.75', 'le': '0.38', 'lle': '3.52', 'sei': '6.85'}",,CHEMBL55979,,CHEMBL55979,6.40,0,http://www.openphacts.org/units/Nanomolar,96527,=,1,1,=,,IC50,nM,,400.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.4
,,1145374,[],CHEMBL676152,In vitro inhibition of HER1 autophosphorylation.,B,,,BAO_0000190,BAO_0000357,single protein format,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '18.17', 'le': '0.33', 'lle': '2.72', 'sei': '6.00'}",,CHEMBL55979,,CHEMBL55979,5.60,0,http://www.openphacts.org/units/Nanomolar,96527,=,1,1,=,,IC50,nM,,2500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.5
,,1145376,[],CHEMBL701406,Inhibition of HER14 (human EGFR overexpressing) cell proliferation.,F,,,BAO_0000190,BAO_0000019,assay format,CC(NC(=O)/C(C#N)=C/c1ccc(O)c(O)c1)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,,,CHEMBL55979,,CHEMBL55979,5.46,0,http://www.openphacts.org/units/Nanomolar,96527,=,1,1,=,,IC50,nM,,3500.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,3.5
,,1145378,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '15.66', 'le': '0.29', 'lle': '3.39', 'sei': '5.16'}",,CHEMBL56455,,CHEMBL56455,5.77,0,http://www.openphacts.org/units/Nanomolar,96541,=,1,1,=,,IC50,nM,,1700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.7
,,1145604,[],CHEMBL677832,Inhibitory activity against epidermal growth factor receptor tyrosine kinase.,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,,,CHEMBL1130217,J Med Chem,1997.0,"{'bei': '23.94', 'le': '0.43', 'lle': '3.45', 'sei': '9.22'}",,CHEMBL332333,,CHEMBL332333,7.24,0,http://www.openphacts.org/units/Nanomolar,228533,=,1,1,=,,IC50,nM,,58.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.058
,,1145609,[],CHEMBL621022,Inhibition of EGF-stimulated tyrosine phosphorylation in A431 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,c1ccc(Nc2nc[nH]c3nnc(Nc4ccccc4)c2-3)cc1,,,CHEMBL1130217,J Med Chem,1997.0,,,CHEMBL332333,,CHEMBL332333,4.92,0,http://www.openphacts.org/units/Nanomolar,228533,=,1,1,=,,IC50,nM,,12000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,12.0
,,1145611,[],CHEMBL677832,Inhibitory activity against epidermal growth factor receptor tyrosine kinase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,,CHEMBL1130217,J Med Chem,1997.0,"{'bei': '24.65', 'le': '0.47', 'lle': '4.30', 'sei': '8.97'}",,CHEMBL332882,,CHEMBL332882,8.30,0,http://www.openphacts.org/units/Nanomolar,228521,=,1,1,=,,IC50,nM,,5.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.005
,,1145617,[],CHEMBL621022,Inhibition of EGF-stimulated tyrosine phosphorylation in A431 cells.,F,,,BAO_0000190,BAO_0000219,cell-based format,Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,,,CHEMBL1130217,J Med Chem,1997.0,,,CHEMBL332882,,CHEMBL332882,6.10,0,http://www.openphacts.org/units/Nanomolar,228521,=,1,1,=,,IC50,nM,,800.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.8
,,1146723,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '22.19', 'le': '0.40', 'lle': '3.00', 'sei': '7.24'}",,CHEMBL56132,,CHEMBL56132,5.89,0,http://www.openphacts.org/units/Nanomolar,96532,=,1,1,=,,IC50,nM,,1300.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.3
,,1146724,[],CHEMBL676152,In vitro inhibition of HER1 autophosphorylation.,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '18.30', 'le': '0.33', 'lle': '1.96', 'sei': '5.97'}",,CHEMBL56132,,CHEMBL56132,4.85,0,http://www.openphacts.org/units/Nanomolar,96532,=,1,1,=,,IC50,nM,,14000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,14.0
,,1146726,[],CHEMBL701406,Inhibition of HER14 (human EGFR overexpressing) cell proliferation.,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)c1ccccc1,,,CHEMBL1125266,J Med Chem,1991.0,,,CHEMBL56132,,CHEMBL56132,4.82,0,http://www.openphacts.org/units/Nanomolar,96532,=,1,1,=,,IC50,nM,,15000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,15.0
,,1146728,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '18.93', 'le': '0.37', 'lle': '2.66', 'sei': '6.38'}",,CHEMBL56219,,CHEMBL56219,5.96,0,http://www.openphacts.org/units/Nanomolar,96545,=,1,1,=,,IC50,nM,,1100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.1
,,1146729,[],CHEMBL676152,In vitro inhibition of HER1 autophosphorylation.,B,,,BAO_0000190,BAO_0000357,single protein format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '18.04', 'le': '0.35', 'lle': '2.38', 'sei': '6.08'}",,CHEMBL56219,,CHEMBL56219,5.68,0,http://www.openphacts.org/units/Nanomolar,96545,=,1,1,=,,IC50,nM,,2100.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,2.1
,,1146731,[],CHEMBL701406,Inhibition of HER14 (human EGFR overexpressing) cell proliferation.,F,,,BAO_0000190,BAO_0000019,assay format,N#C/C(=C\c1ccc(O)c(O)c1)C(=O)Nc1ccccc1Cl,,,CHEMBL1125266,J Med Chem,1991.0,,,CHEMBL56219,,CHEMBL56219,4.46,0,http://www.openphacts.org/units/Nanomolar,96545,=,1,1,=,,IC50,nM,,35000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,35.0
,Not Determined,1146990,[],CHEMBL680014,Inhibition of human epidermal growth factor receptor (Not determined),B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cc(-c2cc3cnc(N)nc3nc2NC(=O)NC(C)(C)C)cc(N(C)C)c1,,,CHEMBL1131506,J Med Chem,1998.0,,,CHEMBL50371,,CHEMBL50371,,0,http://www.openphacts.org/units/Nanomolar,82943,,1,0,,,IC50,nM,,,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,
,,1147073,[],CHEMBL677832,Inhibitory activity against epidermal growth factor receptor tyrosine kinase.,B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1ncn2-c1ccccc1,,,CHEMBL1130217,J Med Chem,1997.0,"{'bei': '22.84', 'le': '0.41', 'lle': '3.42', 'sei': '6.93'}",,CHEMBL62756,,CHEMBL62756,4.82,0,http://www.openphacts.org/units/Nanomolar,228534,=,1,1,=,,IC50,nM,,15000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,15.0
,,1148095,[],CHEMBL763200,Inhibition of polyGAT phosphorylation,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(NC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c(OC)c1,,,CHEMBL1125266,J Med Chem,1991.0,"{'bei': '16.95', 'le': '0.32', 'lle': '3.11', 'sei': '5.16'}",,CHEMBL57251,,CHEMBL57251,5.77,0,http://www.openphacts.org/units/Nanomolar,96540,=,1,1,=,,IC50,nM,,1700.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,1.7
,,1677868,[],CHEMBL862242,Inhibitory activity against EGFR kinase,B,,,BAO_0000190,BAO_0000357,single protein format,CCCOc1c(C(=O)OC)c2c3c(oc2c2ccccc12)C(=O)c1ccccc1C3=O,,,CHEMBL1149378,Bioorg Med Chem Lett,2006.0,,,CHEMBL202216,,CHEMBL202216,,0,http://www.openphacts.org/units/Nanomolar,421247,>,1,1,>,,IC50,nM,,50000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,50.0
,,1678204,[],CHEMBL860874,Inhibitory activity against EGFR,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,,,CHEMBL1149372,J Med Chem,2006.0,"{'bei': '10.50', 'le': '0.20', 'lle': '1.47', 'sei': '5.01'}",,CHEMBL201307,,CHEMBL201307,6.10,0,http://www.openphacts.org/units/Nanomolar,420774,=,1,1,=,,IC50,nM,,800.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,uM,UO_0000065,,0.8
,,1681964,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '17.54', 'le': '0.34', 'lle': '4.13', 'sei': '9.62'}",,CHEMBL545315,CANERTINIB DIHYDROCHLORIDE,CHEMBL31965,8.52,0,http://www.openphacts.org/units/Nanomolar,428492,=,1,1,=,,IC50,nM,,3.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.0
,,1681967,[],CHEMBL862515,Inhibition of EGF stimulated human erbB1 autophosphorylation in NIH3T3 cells,F,,,BAO_0000190,BAO_0000219,cell-based format,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,,,CHEMBL1138126,J Med Chem,2006.0,,,CHEMBL545315,CANERTINIB DIHYDROCHLORIDE,CHEMBL31965,8.77,1,http://www.openphacts.org/units/Nanomolar,428492,=,1,1,=,,IC50,nM,,1.7,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.7
,,1681969,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Br)c4)ncnc3cn2)CC1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '17.48', 'le': '0.37', 'lle': '5.71', 'sei': '10.38'}",,CHEMBL437890,,CHEMBL437890,8.96,0,http://www.openphacts.org/units/Nanomolar,428514,=,1,1,=,,IC50,nM,,1.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.1
,,1681970,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CN1CCN(CCC#CC(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cn2)CC1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.88', 'le': '0.38', 'lle': '6.16', 'sei': '10.78'}",,CHEMBL203599,,CHEMBL203599,9.30,0,http://www.openphacts.org/units/Nanomolar,428513,=,1,1,=,,IC50,nM,,0.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.5
,,1681971,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCCN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.97', 'le': '0.39', 'lle': '4.67', 'sei': '10.89'}",,CHEMBL205059,,CHEMBL205059,9.05,0,http://www.openphacts.org/units/Nanomolar,428512,=,1,1,=,,IC50,nM,,0.9,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.9
,,1681972,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Br)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '17.67', 'le': '0.38', 'lle': '5.49', 'sei': '9.56'}",,CHEMBL204638,,CHEMBL204638,8.82,0,http://www.openphacts.org/units/Nanomolar,428511,=,1,1,=,,IC50,nM,,1.5,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.5
,,1681973,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.53', 'le': '0.38', 'lle': '5.66', 'sei': '9.63'}",,CHEMBL203661,,CHEMBL203661,8.89,0,http://www.openphacts.org/units/Nanomolar,428510,=,1,1,=,,IC50,nM,,1.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.3
,,1681974,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.30', 'le': '0.37', 'lle': '5.67', 'sei': '9.22'}",,CHEMBL202556,,CHEMBL202556,8.51,0,http://www.openphacts.org/units/Nanomolar,428509,=,1,1,=,,IC50,nM,,3.1,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.1
,,1681975,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCCCN(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)CCCC,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '16.09', 'le': '0.31', 'lle': '2.36', 'sei': '9.36'}",,CHEMBL202421,,CHEMBL202421,7.77,0,http://www.openphacts.org/units/Nanomolar,428508,=,1,1,=,,IC50,nM,,17.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,17.0
,,1681976,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CC(C)N(CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)C(C)C,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '16.17', 'le': '0.31', 'lle': '2.74', 'sei': '8.86'}",,CHEMBL383499,,CHEMBL383499,7.36,0,http://www.openphacts.org/units/Nanomolar,428507,=,1,1,=,,IC50,nM,,44.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,44.0
,,1681977,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '18.33', 'le': '0.36', 'lle': '3.98', 'sei': '9.42'}",,CHEMBL202425,,CHEMBL202425,7.82,0,http://www.openphacts.org/units/Nanomolar,428506,=,1,1,=,,IC50,nM,,15.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,15.0
,,1681978,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.67', 'le': '0.38', 'lle': '3.13', 'sei': '9.80'}",,CHEMBL202424,,CHEMBL202424,7.82,0,http://www.openphacts.org/units/Nanomolar,428505,=,1,1,=,,IC50,nM,,15.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,15.0
,,1681979,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCCC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '22.85', 'le': '0.44', 'lle': '4.47', 'sei': '10.99'}",,CHEMBL203645,,CHEMBL203645,8.77,0,http://www.openphacts.org/units/Nanomolar,428504,=,1,1,=,,IC50,nM,,1.7,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.7
,,1681980,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CC#CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '26.77', 'le': '0.52', 'lle': '6.00', 'sei': '11.93'}",,CHEMBL203644,,CHEMBL203644,9.52,0,http://www.openphacts.org/units/Nanomolar,428503,=,1,1,=,,IC50,nM,,0.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.3
,,1681981,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,C#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '25.05', 'le': '0.55', 'lle': '6.12', 'sei': '11.56'}",,CHEMBL378144,,CHEMBL378144,9.22,0,http://www.openphacts.org/units/Nanomolar,428502,=,1,1,=,,IC50,nM,,0.6,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.6
,,1681982,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.32', 'le': '0.37', 'lle': '4.94', 'sei': '11.05'}",,CHEMBL204085,,CHEMBL204085,8.77,0,http://www.openphacts.org/units/Nanomolar,428501,=,1,1,=,,IC50,nM,,1.7,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.7
,,1681983,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,CCN(CC)CCC#CC(=O)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '19.88', 'le': '0.39', 'lle': '3.90', 'sei': '12.47'}",,CHEMBL382073,,CHEMBL382073,8.74,0,http://www.openphacts.org/units/Nanomolar,428500,=,1,1,=,,IC50,nM,,1.8,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.8
,,1681984,[],CHEMBL862512,Inhibition of erbB1 fusion protein expressed in baculovirus by ELISA,B,,,BAO_0000190,BAO_0000019,assay format,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,,,CHEMBL1138126,J Med Chem,2006.0,"{'bei': '16.06', 'le': '0.31', 'lle': '3.63', 'sei': '8.90'}",,CHEMBL202621,,CHEMBL202621,7.07,0,http://www.openphacts.org/units/Nanomolar,428499,=,1,1,=,,IC50,nM,,86.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,86.0
,,1943194,[],CHEMBL892951,Inhibition of human EGFR in presence of 1 uM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncnc(NC3=CC(=O)C(OC)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '13.51', 'le': '0.25', 'lle': '4.04', 'sei': '4.97'}",,CHEMBL428039,,CHEMBL428039,6.10,0,http://www.openphacts.org/units/Nanomolar,651772,=,1,1,=,,IC50,nM,,799.3,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,799.3
,,1943195,[],CHEMBL892951,Inhibition of human EGFR in presence of 1 uM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,,CHEMBL1147965,Bioorg Med Chem,2007.0,"{'bei': '18.13', 'le': '0.34', 'lle': '4.17', 'sei': '8.98'}",,CHEMBL180022,NERATINIB,CHEMBL180022,10.10,0,http://www.openphacts.org/units/Nanomolar,651771,=,1,1,=,,IC50,nM,,0.08,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,0.08
,,1943196,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1OC,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL396472,,CHEMBL396472,,0,http://www.openphacts.org/units/Nanomolar,651789,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1943197,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4ccccc4)=CC3=O)c2cc1OC,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL242555,,CHEMBL242555,,0,http://www.openphacts.org/units/Nanomolar,651788,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1943198,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COCCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(OC)c4)=CC3=O)c2cc1OC,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL242349,,CHEMBL242349,,0,http://www.openphacts.org/units/Nanomolar,651787,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
,,1943199,[],CHEMBL892954,Inhibition of human EGFR in presence of 1 mM ATP,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,,CHEMBL1147965,Bioorg Med Chem,2007.0,,,CHEMBL24828,VANDETANIB,CHEMBL24828,,0,http://www.openphacts.org/units/Nanomolar,651786,>,1,1,>,,IC50,nM,,10000.0,CHEMBL203,Homo sapiens,Epidermal growth factor receptor,9606,,,IC50,nM,UO_0000065,,10000.0
